service_id,route_id,trip_id,block_id,sch_arr_time,stop_name,stop_id,stop_seq,direction_name
Saturday ,,   98061,   16000,16,06   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,,   98068,   16011,20,47   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98068,   16011,20,51   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98069,   16011,21,09   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98069,   16011,21,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98074,   16001, 6,26   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98074,   16001, 6,33   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   98078,   16016,13,21   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98078,   16016,13,25   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98082,   16016,20,23   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98082,   16016,20,27   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98087,   16002, 4,26   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98087,   16002, 4,33   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   98073,   16001, 5,38   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98073,   16001, 5,47   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98076,   16001, 9,23   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98076,   16001, 9,27   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98077,   16001,10,09   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98077,   16001,10,12   ,Stewart and Yale,stwyal,          2,
Saturday ,,   98088,   16002, 5,33   ,Lakewood Mall TC Zone M,lmtcM,          1,
Saturday ,,   98088,   16002, 5,42   ,Lakewood Station,lkts,          2,
Saturday ,,   98089,   16002, 7,23   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98089,   16002, 7,27   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98058,   16000,14,06   ,Federal Way TC - Bay 2,Fedwy,          1,
Saturday ,,   98058,   16000,14,09   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,  560,    6110,   16024,14,00   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6110,   16024,14,18   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6110,   16024,14,27   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6110,   16024,14,52   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6110,   16024,15,04   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6110,   16024,15,08   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6110,   16024,15,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6105,   16007, 9,10   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6105,   16007, 9,27   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6105,   16007, 9,35   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6105,   16007, 9,55   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6105,   16007,10,06   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6105,   16007,10,09   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6105,   16007,10,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6111,   16004,15,00   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6111,   16004,15,18   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6111,   16004,15,27   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6111,   16004,15,52   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6111,   16004,16,04   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6111,   16004,16,08   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6111,   16004,16,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6106,   16005,10,07   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6106,   16005,10,24   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6106,   16005,10,33   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6106,   16005,10,53   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6106,   16005,11,04   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6106,   16005,11,08   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6106,   16005,11,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6107,   16004,11,05   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6107,   16004,11,22   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6107,   16004,11,31   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6107,   16004,11,52   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6107,   16004,12,04   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6107,   16004,12,08   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6107,   16004,12,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6104,   16004, 8,12   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6104,   16004, 8,29   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6104,   16004, 8,37   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6104,   16004, 8,56   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6104,   16004, 9,06   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6104,   16004, 9,09   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6104,   16004, 9,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6103,   16005, 7,13   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6103,   16005, 7,30   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6103,   16005, 7,38   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6103,   16005, 7,57   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6103,   16005, 8,07   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6103,   16005, 8,10   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6103,   16005, 8,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6108,   16025,12,03   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6108,   16025,12,21   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6108,   16025,12,30   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6108,   16025,12,52   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6108,   16025,13,04   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6108,   16025,13,08   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6108,   16025,13,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,  560,    6109,   16027,13,02   ,25th/Barton,25Bart,          1,East
Saturday ,  560,    6109,   16027,13,20   ,Burien TC-Bay 6,BurTC6,          2,East
Saturday ,  560,    6109,   16027,13,29   ,SeaTac Airport Terminal Bay,seatac,          3,East
Saturday ,  560,    6109,   16027,13,52   ,Renton TC - Bay 1,Rent1,          4,East
Saturday ,  560,    6109,   16027,14,04   ,I-405 Ramp/N 30 St EB,40530E,          5,East
Saturday ,  560,    6109,   16027,14,08   ,Newport Hills P&R,NPHPR,          6,East
Saturday ,  560,    6109,   16027,14,17   ,Bellevue TC - Bay 7,Belv7,          7,East
Saturday ,,   99119,   16035,16,38   ,Base,g,          1,
Saturday ,,   99119,   16035,17,47   ,Bellevue TC - Bay 6,Belv6,          2,
Saturday ,,   99051,   16029,21,09   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   99051,   16029,21,35   ,Base,g,          2,
Saturday ,,   98889,   16015,10,09   ,Lakewood Station 4,lkts4,          1,
Saturday ,,   98889,   16015,10,52   ,Seatac Airport Layover,stac,          2,
Saturday ,,   99080,   16008,23,37   ,Lakewood Mall TC Zone M,lmtcM,          1,
Saturday ,,   99080,   16008,23,47   ,Base,g,          2,
Saturday ,,   98821,   16003, 9,09   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98821,   16003, 9,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   99092,   16031,23,09   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   99092,   16031,23,31   ,Base,g,          2,
Saturday ,,   99005,   16026,11,07   ,Base,g,          1,
Saturday ,,   99005,   16026,11,21   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   98946,   16019,16,11   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   98946,   16019,16,46   ,Base,g,          2,
Saturday ,,   98862,   16012,11,14   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98862,   16012,11,25   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98884,   16014, 9,39   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98884,   16014, 9,42   ,Stewart and Yale,stwyal,          2,
Saturday ,,   99117,   16034,16,21   ,Base,g,          1,
Saturday ,,   99117,   16034,17,01   ,Puyallup Station - Bay 3,puyst3,          2,
Saturday ,,   98935,   16018, 8,18   ,Base,g,          1,
Saturday ,,   98935,   16018, 8,30   ,Lakewood Station,lkts,          2,
Saturday ,,   98902,   16017, 9,39   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98902,   16017, 9,43   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   99091,   16031,15,21   ,Base,g,          1,
Saturday ,,   99091,   16031,16,01   ,Puyallup Station - Bay 3,puyst3,          2,
Saturday ,,   98893,   16016, 7,26   ,Base,g,          1,
Saturday ,,   98893,   16016, 7,38   ,Lakewood Mall TC Zone M,lmtcM,          2,
Saturday ,,   98896,   16016,11,34   ,Lakewood Mall TC Zone M,lmtcM,          1,
Saturday ,,   98896,   16016,11,43   ,Lakewood Station,lkts,          2,
Saturday ,,   99048,   16029,13,21   ,Base,g,          1,
Saturday ,,   99048,   16029,14,01   ,Puyallup Station - Bay 3,puyst3,          2,
Saturday ,,   99041,   16006,23,09   ,Lakewood Station 4,lkts4,          1,
Saturday ,,   99041,   16006,23,17   ,Base,g,          2,
Saturday ,,   98894,   16016, 8,39   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98894,   16016, 8,48   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98901,   16017, 9,16   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98901,   16017, 9,20   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99069,   16030,22,09   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   99069,   16030,22,35   ,Base,g,          2,
Saturday ,,   99104,   16018,21,23   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99104,   16018,21,27   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98883,   16014, 8,53   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98883,   16014, 8,57   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98866,   16013,14,11   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   98866,   16013,14,46   ,Base,g,          2,
Saturday ,,   98846,   16010,13,11   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   98846,   16010,13,46   ,Base,g,          2,
Saturday ,,   98863,   16012,12,06   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98863,   16012,12,42   ,Stewart and Yale,stwyal,          2,
Saturday ,,   98903,   16017,15,11   ,Puyallup Station - Bay 3,puyst3,          1,
Saturday ,,   98903,   16017,15,46   ,Base,g,          2,
Saturday ,,   98895,   16016, 9,26   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98895,   16016, 9,33   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   99077,   16008,16,40   ,Seatac Airport Layover,stac,          1,
Saturday ,,   99077,   16008,17,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98997,   16024,17,08   ,Westwood Village Bay 2,26Bart,          1,
Saturday ,,   98997,   16024,18,20   ,Base,g,          2,
Saturday ,,   99124,   16021,22,23   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   99124,   16021,23,38   ,Base,g,          2,
Saturday ,,   98838,   16008, 5,24   ,Base,g,          1,
Saturday ,,   98838,   16008, 6,39   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   99068,   16030,14,21   ,Base,g,          1,
Saturday ,,   99068,   16030,15,01   ,Puyallup Station - Bay 3,puyst3,          2,
Saturday ,,   98865,   16013, 6,33   ,Base,g,          1,
Saturday ,,   98865,   16013, 7,01   ,Puyallup Station - Bay 3,puyst3,          2,
Saturday ,,   98890,   16015,11,26   ,Seatac Airport Layover,stac,          1,
Saturday ,,   98890,   16015,11,33   ,ST Link Station - SeaTac,StLink,          2,
Saturday ,,   99046,   16011,19,09   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   99046,   16011,19,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98882,   16014, 7,18   ,Base,g,          1,
Saturday ,,   98882,   16014, 7,30   ,Lakewood Station,lkts,          2,
Saturday ,,   98173,   16027,14,44   ,,110NE3,          1,
Saturday ,,   98173,   16027,14,47   ,Bellevue TC - Bay 6,Belv6,          2,
Saturday ,,   98188,   16023,13,48   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98188,   16023,13,52   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98200,   16010, 7,16   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98200,   16010, 7,20   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98168,   16007, 8,52   ,Westwood Village Bay 2,26Bart,          1,
Saturday ,,   98168,   16007, 8,55   ,25th/Barton,25Bart,          2,
Saturday ,,   98155,   16018,14,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98155,   16018,14,12   ,Stewart and Yale,stwyal,          2,
Saturday ,,   98158,   16006,20,53   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98158,   16006,20,57   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98159,   16006,21,39   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98159,   16006,21,42   ,Stewart and Yale,stwyal,          2,
Saturday ,,   98167,   16007, 7,44   ,,110NE3,          1,
Saturday ,,   98167,   16007, 7,47   ,Bellevue TC - Bay 6,Belv6,          2,
Saturday ,,   98169,   16007,10,17   ,Bellevue TC - Bay 7,Belv7,          1,
Saturday ,,   98169,   16007,10,20   ,,110NE3,          2,
Saturday ,,   98172,   16027,14,17   ,Bellevue TC - Bay 7,Belv7,          1,
Saturday ,,   98172,   16027,14,20   ,,110NE3,          2,
Saturday ,,   98170,   16007,10,44   ,,110NE3,          1,
Saturday ,,   98170,   16007,10,47   ,Bellevue TC - Bay 6,Belv6,          2,
Saturday ,,   98175,   16027,18,17   ,Bellevue TC - Bay 7,Belv7,          1,
Saturday ,,   98175,   16027,18,20   ,,110NE3,          2,
Saturday ,,   98176,   16027,18,44   ,,110NE3,          1,
Saturday ,,   98176,   16027,18,47   ,Bellevue TC - Bay 6,Belv6,          2,
Saturday ,,   98183,   16009, 8,35   ,Lakewood Mall TC Zone M,lmtcM,          1,
Saturday ,,   98183,   16009, 8,44   ,Lakewood Station,lkts,          2,
Saturday ,,   98186,   16023,12,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98186,   16023,12,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98187,   16023,13,06   ,Federal Way TC - Bay 2,Fedwy,          1,
Saturday ,,   98187,   16023,13,09   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,,   98189,   16023,14,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98189,   16023,14,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98174,   16027,16,09   ,Westwood Village Bay 2,26Bart,          1,
Saturday ,,   98174,   16027,16,12   ,25th/Barton,25Bart,          2,
Saturday ,,   98191,   16023,15,48   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98191,   16023,15,52   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98185,   16023,11,48   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98185,   16023,11,52   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98193,   16023,17,08   ,Federal Way TC - Bay 2,Fedwy,          1,
Saturday ,,   98193,   16023,17,11   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,,   98195,   16023,18,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98195,   16023,18,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98202,   16010,11,16   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98202,   16010,11,20   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98181,   16009, 6,38   ,SeaTac Airport Terminal Bay,seatac,          1,
Saturday ,,   98181,   16009, 6,47   ,Seatac Airport Layover,stac,          2,
Saturday ,,   98192,   16023,16,07   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98192,   16023,16,13   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98190,   16023,15,06   ,Federal Way TC - Bay 2,Fedwy,          1,
Saturday ,,   98190,   16023,15,09   ,Federal Way TC - Bay 7,FedW7,          2,
Saturday ,,   98204,   16029,15,17   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98204,   16029,15,21   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98208,   16032,22,53   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98208,   16032,22,56   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98260,   16011, 7,53   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98260,   16011, 7,57   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98201,   16010, 7,39   ,Eastlake/Thomas,easlk,          1,
Saturday ,,   98201,   16010, 7,43   ,Fairview Ave and Thomas St,fvthom,          2,
Saturday ,,   98194,   16023,17,48   ,Eastlake/Stewart,eastst,          1,
Saturday ,,   98194,   16023,17,52   ,Eastlake/Thomas,easlk,          2,
Saturday ,,   98154,   16018,13,51   ,Eastlake/Stewart,eastst,          1,
